timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1619158185453,173,Twitter-1,301,Moved Permanently,Thread Group 1-7,,true,,642,129,11,11,https://www.twitter.com/intent/tweet,173,0,0
1619158185626,229,Twitter-2,200,OK,Thread Group 1-7,text,true,,67027,125,11,11,https://twitter.com/intent/tweet,202,0,0
1619158185373,582,Twitter,200,OK,Thread Group 1-9,text,true,,68344,383,10,10,https://twitter.com/intent/tweet,171,0,0
1619158185373,171,Twitter-0,301,Moved Permanently,Thread Group 1-9,,true,,614,129,10,10,http://www.twitter.com/intent/tweet,171,0,0
1619158185545,179,Twitter-1,301,Moved Permanently,Thread Group 1-9,,true,,656,129,10,10,https://www.twitter.com/intent/tweet,179,0,0
1619158185725,230,Twitter-2,200,OK,Thread Group 1-9,text,true,,67074,125,10,10,https://twitter.com/intent/tweet,200,0,0
1619158185178,817,Twitter,200,OK,Thread Group 1-16,text,true,,68089,383,9,9,https://twitter.com/intent/tweet,175,0,0
1619158185178,175,Twitter-0,301,Moved Permanently,Thread Group 1-16,,true,,600,129,9,9,http://www.twitter.com/intent/tweet,175,0,0
1619158185353,179,Twitter-1,301,Moved Permanently,Thread Group 1-16,,true,,642,129,9,9,https://www.twitter.com/intent/tweet,179,0,0
1619158185533,462,Twitter-2,200,OK,Thread Group 1-16,text,true,,66847,125,9,9,https://twitter.com/intent/tweet,209,0,0
1619158185493,509,Facebook,200,OK,Thread Group 1-4,text,true,,192449,236,8,8,https://www.facebook.com/,205,0,0
1619158185493,205,Facebook-0,301,Moved Permanently,Thread Group 1-4,text,true,,349,118,8,8,http://www.facebook.com/,205,0,0
1619158185698,304,Facebook-1,200,OK,Thread Group 1-4,text,true,,192100,118,8,8,https://www.facebook.com/,276,0,0
1619158185538,523,Facebook,200,OK,Thread Group 1-5,text,true,,192476,236,8,8,https://www.facebook.com/,206,0,0
1619158185538,206,Facebook-0,301,Moved Permanently,Thread Group 1-5,text,true,,366,118,8,8,http://www.facebook.com/,206,0,0
1619158185744,317,Facebook-1,200,OK,Thread Group 1-5,text,true,,192110,118,8,8,https://www.facebook.com/,270,0,0
1619158184919,1300,Quora ,200,OK,Thread Group 1-15,text,true,,159994,377,8,8,https://softwaremon.quora.com/,14,0,8
1619158184919,14,Quora -0,301,Moved Permanently,Thread Group 1-15,,true,,328,127,8,8,http://www.softwaremon.quora.com/,14,0,8
1619158184933,275,Quora -1,301,Moved Permanently,Thread Group 1-15,,true,,633,127,8,8,https://www.softwaremon.quora.com/,275,0,0
1619158185208,1011,Quora -2,200,OK,Thread Group 1-15,text,true,,159033,123,8,8,https://softwaremon.quora.com/,530,0,0
1619158185334,895,Twitter,200,OK,Thread Group 1-17,text,true,,68083,383,8,8,https://twitter.com/intent/tweet,174,0,0
1619158185334,174,Twitter-0,301,Moved Permanently,Thread Group 1-17,,true,,614,129,8,8,http://www.twitter.com/intent/tweet,174,0,0
1619158185508,190,Twitter-1,301,Moved Permanently,Thread Group 1-17,,true,,642,129,8,8,https://www.twitter.com/intent/tweet,190,0,0
1619158185698,531,Twitter-2,200,OK,Thread Group 1-17,text,true,,66827,125,8,8,https://twitter.com/intent/tweet,215,0,0
1619158185738,583,Twitter,200,OK,Thread Group 1-2,text,true,,68090,383,8,8,https://twitter.com/intent/tweet,175,0,0
1619158185738,175,Twitter-0,301,Moved Permanently,Thread Group 1-2,,true,,600,129,8,8,http://www.twitter.com/intent/tweet,175,0,0
1619158185913,172,Twitter-1,301,Moved Permanently,Thread Group 1-2,,true,,642,129,8,8,https://www.twitter.com/intent/tweet,172,0,0
1619158186085,236,Twitter-2,200,OK,Thread Group 1-2,text,true,,66848,125,8,8,https://twitter.com/intent/tweet,207,0,0
1619158185749,582,Twitter,200,OK,Thread Group 1-10,text,true,,68104,383,7,7,https://twitter.com/intent/tweet,171,0,0
1619158185749,171,Twitter-0,301,Moved Permanently,Thread Group 1-10,,true,,614,129,7,7,http://www.twitter.com/intent/tweet,171,0,0
1619158185920,172,Twitter-1,301,Moved Permanently,Thread Group 1-10,,true,,642,129,7,7,https://www.twitter.com/intent/tweet,172,0,0
1619158186092,239,Twitter-2,200,OK,Thread Group 1-10,text,true,,66848,125,7,7,https://twitter.com/intent/tweet,207,0,0
1619158185472,880,Twitter,200,OK,Thread Group 1-13,text,true,,68070,383,6,6,https://twitter.com/intent/tweet,172,0,0
1619158185472,172,Twitter-0,301,Moved Permanently,Thread Group 1-13,,true,,600,129,6,6,http://www.twitter.com/intent/tweet,172,0,0
1619158185644,172,Twitter-1,301,Moved Permanently,Thread Group 1-13,,true,,642,129,6,6,https://www.twitter.com/intent/tweet,172,0,0
1619158185817,535,Twitter-2,200,OK,Thread Group 1-13,text,true,,66828,125,6,6,https://twitter.com/intent/tweet,205,0,0
1619158186002,584,Twitter,200,OK,Thread Group 1-4,text,true,,68089,383,5,5,https://twitter.com/intent/tweet,172,0,0
1619158186002,172,Twitter-0,301,Moved Permanently,Thread Group 1-4,,true,,600,129,5,5,http://www.twitter.com/intent/tweet,172,0,0
1619158186174,171,Twitter-1,301,Moved Permanently,Thread Group 1-4,,true,,642,129,5,5,https://www.twitter.com/intent/tweet,171,0,0
1619158186345,241,Twitter-2,200,OK,Thread Group 1-4,text,true,,66847,125,5,5,https://twitter.com/intent/tweet,209,0,0
1619158186061,594,Twitter,200,OK,Thread Group 1-5,text,true,,68090,383,4,4,https://twitter.com/intent/tweet,174,0,0
1619158186061,174,Twitter-0,301,Moved Permanently,Thread Group 1-5,,true,,600,129,4,4,http://www.twitter.com/intent/tweet,174,0,0
1619158186235,173,Twitter-1,301,Moved Permanently,Thread Group 1-5,,true,,642,129,4,4,https://www.twitter.com/intent/tweet,173,0,0
1619158186408,247,Twitter-2,200,OK,Thread Group 1-5,text,true,,66848,125,4,4,https://twitter.com/intent/tweet,207,0,0
1619158185455,1255,Quora ,200,OK,Thread Group 1-20,text,true,,159979,377,3,3,https://softwaremon.quora.com/,13,0,8
1619158186219,491,Facebook,200,OK,Thread Group 1-15,text,true,,192449,236,3,3,https://www.facebook.com/,200,0,0
1619158185455,13,Quora -0,301,Moved Permanently,Thread Group 1-20,,true,,328,127,3,3,http://www.softwaremon.quora.com/,13,0,8
1619158185468,262,Quora -1,301,Moved Permanently,Thread Group 1-20,,true,,632,127,3,3,https://www.softwaremon.quora.com/,262,0,0
1619158186219,200,Facebook-0,301,Moved Permanently,Thread Group 1-15,text,true,,349,118,3,3,http://www.facebook.com/,200,0,0
1619158185730,980,Quora -2,200,OK,Thread Group 1-20,text,true,,159019,123,3,3,https://softwaremon.quora.com/,282,0,0
1619158186419,291,Facebook-1,200,OK,Thread Group 1-15,text,true,,192100,118,3,3,https://www.facebook.com/,259,0,0
1619158186710,489,Facebook,200,OK,Thread Group 1-20,text,true,,192448,236,3,3,https://www.facebook.com/,197,0,0
1619158186710,197,Facebook-0,301,Moved Permanently,Thread Group 1-20,text,true,,349,118,3,3,http://www.facebook.com/,197,0,0
1619158186907,292,Facebook-1,200,OK,Thread Group 1-20,text,true,,192099,118,3,3,https://www.facebook.com/,273,0,0
1619158186710,569,Twitter,200,OK,Thread Group 1-15,text,true,,68117,383,3,3,https://twitter.com/intent/tweet,172,0,0
1619158186710,172,Twitter-0,301,Moved Permanently,Thread Group 1-15,,true,,614,129,3,3,http://www.twitter.com/intent/tweet,172,0,0
1619158186882,171,Twitter-1,301,Moved Permanently,Thread Group 1-15,,true,,656,129,3,3,https://www.twitter.com/intent/tweet,171,0,0
1619158187054,225,Twitter-2,200,OK,Thread Group 1-15,text,true,,66847,125,3,3,https://twitter.com/intent/tweet,200,0,0
1619158186230,1261,Quora ,200,OK,Thread Group 1-17,text,true,,159994,377,2,2,https://softwaremon.quora.com/,11,0,4
1619158186230,11,Quora -0,301,Moved Permanently,Thread Group 1-17,,true,,328,127,2,2,http://www.softwaremon.quora.com/,11,0,4
1619158186241,254,Quora -1,301,Moved Permanently,Thread Group 1-17,,true,,633,127,2,2,https://www.softwaremon.quora.com/,254,0,0
1619158186495,996,Quora -2,200,OK,Thread Group 1-17,text,true,,159033,123,2,2,https://softwaremon.quora.com/,526,0,0
1619158187200,914,Twitter,200,OK,Thread Group 1-20,text,true,,68070,383,2,2,https://twitter.com/intent/tweet,173,0,0
1619158187200,173,Twitter-0,301,Moved Permanently,Thread Group 1-20,,true,,600,129,2,2,http://www.twitter.com/intent/tweet,173,0,0
1619158187373,172,Twitter-1,301,Moved Permanently,Thread Group 1-20,,true,,642,129,2,2,https://www.twitter.com/intent/tweet,172,0,0
1619158187545,569,Twitter-2,200,OK,Thread Group 1-20,text,true,,66828,125,2,2,https://twitter.com/intent/tweet,259,0,0
1619158187491,630,Facebook,200,OK,Thread Group 1-17,text,true,,192465,236,1,1,https://www.facebook.com/,312,0,0
1619158187491,312,Facebook-0,301,Moved Permanently,Thread Group 1-17,text,true,,366,118,1,1,http://www.facebook.com/,312,0,0
1619158187804,317,Facebook-1,200,OK,Thread Group 1-17,text,true,,192099,118,1,1,https://www.facebook.com/,306,0,0
1619158188122,1019,Twitter,200,OK,Thread Group 1-17,text,true,,68084,383,1,1,https://twitter.com/intent/tweet,194,0,0
1619158188122,194,Twitter-0,301,Moved Permanently,Thread Group 1-17,,true,,614,129,1,1,http://www.twitter.com/intent/tweet,194,0,0
1619158188317,203,Twitter-1,301,Moved Permanently,Thread Group 1-17,,true,,642,129,1,1,https://www.twitter.com/intent/tweet,203,0,0
1619158188520,621,Twitter-2,200,OK,Thread Group 1-17,text,true,,66828,125,1,1,https://twitter.com/intent/tweet,311,0,0
